stop_pct,risk_pct,n_trades,expectancy_acct_pct,ci_low,ci_high,median_acct_pct,win_rate,profit_factor,positive_segments,segments
0.15,0.005,305,0.00038307093647995587,6.160805203089463e-05,0.0007439645252149502,-0.00024683222982628436,0.18360655737704917,1.7634461534226424,18,24
0.15,0.01,305,0.0007661418729599124,0.0001232161040617906,0.001487929050429901,-0.0004936644596525697,0.18360655737704917,1.763012657684625,18,24
0.15,0.02,305,0.001532283745919825,0.0002464322081235811,0.0029758581008598023,-0.0009873289193051402,0.18360655737704917,1.7619604338098653,18,24
0.1,0.01,311,0.001047626762204543,8.087309302161249e-05,0.002109869838282132,-0.0007132164203989056,0.1864951768488746,1.6696844336625942,17,24
0.2,0.01,305,0.0005828340170033146,0.00010286404183560182,0.0011230584735459823,-0.0003702483447394354,0.18360655737704917,1.7830142508532363,18,24
